b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date;name_in_elec_combined;turnout;vote_share;soc_share;soc_dum;dsle;vote_share_nc;re;dugobo;fogobo;duprbo;foprbo;dush;fosh;cash;misc;debt;ta11;tl11;nw11;ta0;tl0;nw0;w_deflated;wealth_defl;defw_rb;expected_inheritance_rough;expected_inheritance;father_politician;deflated_eh;amount_of_strikes
00031;Arnoldts;0;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Arnoldts;fiscal;Roermond;8338;7154;4486;0,417359095004505;0,3580864225335248;0,22453828625450037;74597;7839;19900;97304;37;3230;0,96751548657167563;3,67899295025405e-04;0,03211661413329887;catholic;confessional;1808-09-09;1871-04-18;380;1881-12-19;J.H. Arnoldts;0,654295882053889;0,8306922435362802;0;0;324;0,16930775646371976;46834,000;0,000;0,0000;130,000;0,000;0,000;0,000;0,000;1075,000;-8979,74000;48039,7500;-8979,7400;34066,690;45039,750;-10973,0600;34066,6900;26611,728918205383;15550,2223600300313;23164,556218394740;NA;NA;0;NA;0
01601;van Zinnicq Bergmann;0;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Zinnicq Bergmann;fiscal;'s-Hertogenbosch;10950;9042;4361;0,449636595080688;0,3712821031486604;0,17906841043787664;136452;6509;9447;88504;207;4961;0,94482876419847983;2,20983858570331e-03;0,05296139721581689;catholic;confessional;1807-11-10;1866-11-19;1991;1879-02-25;mr. F.J.E. van Zinnicq Bergman;0,809334298118669;0,7080521817363923;0;0;1059;0,29194781826360772;179774,000;64092,000;64249,0000;74238,000;335,000;12480,000;9950,000;4229,000;16623,000;-4002,00000;418653,9200;-4074,8400;414579,080;418653,920;-4074,8400;182990,4950;135268,741826535523;196707,3308572671667;189919,867803850968;0,00;0,000000000000;1;0,0000000000000;0
00322;van der Doos de Willebois;0;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Does de Willebois;fiscal;'s-Hertogenbosch;10950;9042;4361;0,449636595080688;0,3712821031486604;0,17906841043787664;136452;6509;9447;88504;207;4961;0,94482876419847983;2,20983858570331e-03;0,05296139721581689;catholic;confessional;1810-03-21;1868-02-25;1528;1891-09-12;jhr.mr. J.M.B.J. van der Does de Willebois;0,519927536231884;1,0000000000000000;0;0;324;NA;13457,000;158,000;0,0000;50,000;0,000;800,000;0,000;67,000;3944,000;-8014,00000;13072,1900;-8144,6100;4927,580;13072,190;-8144,6100;4927,5800;4673,076250355385;2522,0817551439682;6975,295035390063;NA;NA;0;NA;0
00508;Haffmans;0;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Haffmans;fiscal;Boxmeer;1566;492;1186;0,482737361282367;0,1516420458443063;0,36552654669729256;38208;7522;6419;41165;43;3662;0,91742812569645626;9,58324047247604e-04;0,08161355025629596;catholic;confessional;1826-02-20;1866-11-24;1986;1896-09-16;mr. J.H.L. Haffmans;0,916772285593578;0,7128157156220767;0;0;1059;0,27362020579981289;0,000;0,000;0,0000;326,000;0,000;0,000;0,000;0,000;1443,740;-433,35000;1769,7400;-633,3500;1136,390;1769,740;-633,3500;1136,3900;1217,560713704813;328,5194524397739;457,299889227190;NA;NA;0;NA;0
00851;Luyben;0;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Luyben;fiscal;Breda;14810;11525;7969;0,431728078358209;0,3359624229124520;0,23230007187037607;157902;4881;7334;83069;470;13147;0,85916265022857508;4,86109674616801e-03;0,13597625302525701;catholic;confessional;1818-01-26;1859-10-31;4567;1902-06-09;mr. A.F.X. Luyben;0,773962070732957;0,6220657276995305;0;0;1059;0,37793427230046950;89950,000;16417,000;0,0000;3291,000;0,000;64713,000;0,000;3173,000;8256,000;-2581,16000;105802,8000;-2581,1600;103221,640;105802,800;-2581,1600;103221,6500;93490,461022709511;32097,9269460498290;27721,914727672156;19271,56;2408,945000000000;0;2408,9450000000002;0
00201;de Brauw;0;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Brauw;fiscal;Gouda;15468;14320;6167;0,430204422194410;0,3982708569633182;0,17151600342737255;244681;13406;19545;29583;2816;88880;0,24392516429060265;2,32191888125727e-02;0,73285564689682459;protestant;confessional;1810-04-24;1853-06-14;6897;1874-01-17;jhr.mr. W.M. de Brauw;0,754687500000000;0,4688675302966987;0;0;1059;0,44546594233180115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2
00973;C. van Nispen tot Sevenaer;0;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Nispen tot Sevenaer;fiscal;Breda;14810;11525;7969;0,431728078358209;0,3359624229124520;0,23230007187037607;157902;4881;7334;83069;470;13147;0,85916265022857508;4,86109674616801e-03;0,13597625302525701;catholic;confessional;1824-08-28;1871-09-18;227;1884-04-03;jhr.mr. C.J.C.H. van Nispen tot Sevenaer;0,799150637022233;0,6518804243008679;0;0;324;0,32883317261330763;262150,230;12165,000;26124,0000;169806,100;67638,330;0,000;0,000;21627,030;30911,410;-1212,06000;520244,0700;-4011,3100;485539,925;520244,070;-4011,3100;516232,7600;440896,992837530095;224027,3586996540835;209699,093111772003;3432557,84;343255,783999999985;1;257442,9332092227414;0
00870;van der Maesen de Sombreff;0;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Maesen de Sombreff;fiscal;Maastricht;11171;8253;2275;0,514816350983916;0,3803310843513060;0,10483921625164525;122833;5704;20416;91682;1333;5617;0,92953605320788379;1,35148836077541e-02;0,05694906318436208;liberal;liberal;1827-10-25;1864-09-20;2781;1902-11-14;jhr.mr. P.T. van der Maesen de Sombreff;0,463592233009709;0,9598853868194842;0;0;1059;0,04011461318051576;3000,000;2445,000;15806,0000;3650,000;64303,000;8580,000;2543,000;816,000;6919,000;-1487,99000;124837,1300;-1487,9900;59367,640;62468,560;-3100,9200;59367,6400;53770,774187684947;21482,4214490792328;16143,114070621928;NA;NA;1;NA;0
01603;van Zuylen van Nyevelt;0;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Zuylen van Nijevelt;fiscal;Arnhem;30502;22032;17588;0,434984740880180;0,3141933106686086;0,25081731971662413;273587;2597;6923;23554;1087;86222;0,21246042412707575;9,80489432903674e-03;0,77773468154388747;protestant;confessional;1819-08-19;1861-05-01;4019;1894-07-01;mr. J.P.J.A. graaf van Zuylen van Nijevelt;0,694027244149494;0,5137474541751528;0;0;324;0,46995926680244399;33162,000;222,000;1683,0000;1405,000;19798,000;4172,000;775,000;2413,000;4345,000;-6825,05000;67981,1600;-6825,0500;61156,100;67981,160;-6827,6600;61153,4900;63130,638339122597;14438,4948147915493;16302,101839386180;NA;NA;1;NA;1
00350;Dumbar;0;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Dumbar;fiscal;Deventer;9405;5500;4823;0,476733576642336;0,2787848283612968;0,24446549583427157;78201;1948;2897;9048;709;39745;0,18278049371742555;1,43226536301564e-02;0,80289685265241806;liberal;liberal;1815-12-16;1862-05-08;3647;1878-08-01;mr. G. Dumbar;0,670825688073394;0,7001127395715896;0;0;1059;0,29988726042841035;223965,000;49547,000;69969,0000;89725,500;15203,000;18191,000;5077,000;2117,000;27678,000;-3032,59000;509317,4900;-3032,5900;506884,900;509334,600;-3032,5900;506302,0100;348516,521529514168;243387,0460712743225;235494,624627634359;NA;NA;1;NA;0
00631;'s Jacob;0;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Jacob;fiscal;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;915409;146;1325;57938;1917;132003;0,30198375882162848;9,99176474267427e-03;0,68802447643569720;protestant;confessional;1827-08-04;1866-11-19;1991;1912-04-15;F. s' Jacob|mr.dr. E.H. s' Jacob;0,500000000000000;0,5551583248212462;0;0;933;0,36874361593462718;56000,000;35311,000;349266,0000;109899,500;124047,000;264174,000;114965,000;7825,000;6000,000;-882,00000;616474,0000;-757,3400;616474,000;668207,570;-757,3400;665450,2300;593310,260831739288;141261,3933778638311;93328,546839844377;NA;NA;1;NA;6
00202;Bredius;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Bredius;fiscal;Dordrecht;12704;11826;2162;0,475947849542934;0,4430461986031218;0,08099526321876120;166772;8742;11073;4255;2832;104614;0,03809276550791845;2,53533988057403e-02;0,93655383568634132;liberal;liberal;1811-11-14;1871-02-28;429;1878-09-13;J.P. Bredius;0,674407353652637;0,5606725146198830;0;0;457;0,29020467836257308;0,000;0,000;4138,5000;78,000;0,000;6058,000;0,000;1862,000;4619,000;-2552,97000;16871,0000;-2552,9700;14318,200;16871,170;-2552,9700;14318,2000;9856,032881567842;7070,9188756183294;9128,451643460739;NA;NA;0;NA;1
00998;Oldenhuis Gratama;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Oldenhuis Gratama;fiscal;Assen;20430;10496;9475;0,505680552461573;0,2597922979155780;0,23451945451163797;106308;9060;8901;6988;11526;94937;0,06159487355774739;1,01594520982627e-01;0,83681060545962571;liberal;liberal;1815-06-07;1867-10-14;1662;1887-07-05;mr. L. Oldenhuis Gratama;0,380842202683943;0,8392621870882740;0;0;1059;0,09090909090909093;185145,000;14103,000;0,0000;8150,840;1200,000;1656,000;0,000;564,000;1301,000;-10266,00000;217140,0000;-9174,6400;129308,000;135712,000;-5734,1500;129308,0000;122938,147807028698;63094,9046713215866;69068,941977014765;NA;NA;0;NA;0
00625;Idzerda;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Idzerda;fiscal;Sneek;22029;12306;15176;0,444931429379330;0,2485485935028382;0,30651345032508842;178607;3230;6181;9509;4162;84167;0,09719127537357672;4,25397084977207e-02;0,86026901612870255;liberal;liberal;1816-08-13;1858-09-20;4973;1881-12-06;dr. W.H. Idzerda;0,706192028077212;0,2744921804781593;0;0;1059;0,17292827611001255;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
00583;Hingst;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Hingst;fiscal;Leeuwarden;25048;19914;16549;0,407211718229260;0,3237448288486933;0,26903811261124311;211678;2034;3963;11919;5350;83530;0,11824522068671316;5,30759233722557e-02;0,82867885594103119;liberal;liberal;1824-10-28;1866-11-19;1991;1906-10-18;S. Hingst;0,591617596120540;0,7481751824817519;0;0;1059;0,25182481751824820;591692,970;174452,000;87702,0000;237965,500;8312,000;31598,000;0,000;5150,000;29457,000;-10548,00000;1166335,9600;-10548,0000;1155787,600;1166355,960;-11017,2100;1155338,7500;1054890,354187337914;181915,1264382095251;142761,965183242399;NA;NA;0;NA;2
00607;van Houten;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Houten;fiscal;Groningen;10314;16133;2620;0,354835380328207;0,5550212632476336;0,09013375963119652;117851;830;1880;7617;1875;38355;0,15919493385165215;3,91874098689573e-02;0,80161765627939052;liberal;liberal;1837-02-17;1869-02-24;1163;1930-10-14;mr. S. van Houten;0,496402877697842;0,5636114911080712;0;0;324;0,27222982216142272;44734,000;5858,000;3600,0000;120977,500;40603,000;235994,000;16692,000;426,000;12745,000;-7381,44000;481444,3600;-7381,4400;451163,260;462162,190;-11412,0000;450750,1900;277948,342811286566;29869,1297046435575;21103,943296344969;NA;NA;0;NA;0
00930;Mirandolle;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Mirandolle;fiscal;Haarlem;10963;12390;4361;0,395576243054052;0,4470600834831405;0,15735250808474474;167500;1919;6585;27711;1304;29021;0,47747949548556062;2,24688124612310e-02;0,50005169205320832;liberal;liberal;1827-09-28;1869-02-20;1167;1884-06-21;mr. C.J.F. Mirandolle;0,580379225061830;0,6027972027972028;0;0;1059;0,39720279720279722;37000,000;0,000;108600,0000;4824,000;437245,000;12843,000;3887,000;143,000;30000,000;-8933,13000;584511,3900;-8933,1300;575578,000;585511,390;-8933,1300;575578,2600;491581,983244647388;242961,2171591871884;228738,019102177292;4724,42;944,884000000000;1;944,8840000000000;0
00130;Blom;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Blom;fiscal;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;417461;66;440;34998;4180;63368;0,34129073781522440;4,07621945273341e-02;0,61794706765744156;liberal;liberal;1809-10-03;1862-04-24;3661;1877-01-15;F.W.C. Blom;0,643737574552684;0,3650897226753670;0;0;1059;0,14420880913539968;41239,000;46868,900;39013,4600;63274,650;0,000;31433,000;4150,000;0,000;8900,000;-85100,36000;234790,6900;-85100,3600;149690,530;234770,000;-85100,0000;149670,0000;104880,099133977637;79240,4336829998647;158016,163419819903;NA;NA;0;NA;5
00650;de Jong;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Jong;fiscal;Hoorn;4080;5340;2236;0,350034317089911;0,4581193928012350;0,19181923306238607;199099;12677;26840;29929;2806;65877;0,30350261631444447;2,84549547722387e-02;0,66804242891331689;liberal;liberal;1815-12-14;1871-09-18;227;1886-12-14;K.H. de Jong;0,685499582521570;0,5231596360628619;0;0;324;0,45492142266335817;61500,000;0,000;0,0000;59611,430;0,000;0,000;0,000;13662,790;4000,000;-64051,52000;138948,8600;-64051,5200;74897,040;138952,230;-63997,7100;74954,5000;68444,940879493675;27067,0163707429674;66603,465082002513;NA;NA;0;NA;1
00280;Cremers;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Cremers;fiscal;Zuidhorn;14162;6468;11570;0,439813664596273;0,2008668216157481;0,35930962103531972;88165;5709;6982;2050;10250;38124;0,04065524353482468;2,03276217674123e-01;0,75606853879105185;liberal;liberal;1823-06-15;1869-12-13;871;1896-10-27;mr. E.J.J.B. Cremers;0,393789696541990;0,5871212121212122;0;0;876;0,22916666666666663;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;0
01123;de Roo van Alderwerelt;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Roo van Alderwerelt;fiscal;Leeuwarden;25048;19914;16549;0,407211718229260;0,3237448288486933;0,26903811261124311;211678;2034;3963;11919;5350;83530;0,11824522068671316;5,30759233722557e-02;0,82867885594103119;liberal;liberal;1832-08-06;1866-11-19;1991;1878-12-29;J.K.H. de Roo van Alderwerelt;0,516582914572864;0,7246963562753036;0;0;324;0,15452091767881240;0,000;0,000;9461,0000;0,000;0,000;0,000;0,000;1646,000;4133,500;-8023,86000;15241,5900;-8023,8600;3608,860;8135,390;-4304,9300;3830,4600;2636,723869727365;3982,4119259221438;11032,394958817891;NA;NA;0;NA;2
00110;van Beyma thoe Kingma;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Beyma thoe Kingma;fiscal;Dokkum;13367;5038;11109;0,452903706715457;0,1706960320910193;0,37638968907935894;76265;1911;2912;904;4654;46789;0,01726937551340096;8,89067186276195e-02;0,89382390585897953;liberal;liberal;1812-10-21;1863-11-13;3093;1877-08-09;jhr.mr. S.W.H.A. van Beijma thoe Kingma;0,664245359160613;0,6430332922318126;0;0;1059;0,35696670776818740;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
00455;Gevers Deynoot;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Gevers Deynoot;fiscal;Dordrecht;12704;11826;2162;0,475947849542934;0,4430461986031218;0,08099526321876120;166772;8742;11073;4255;2832;104614;0,03809276550791845;2,53533988057403e-02;0,93655383568634132;liberal;liberal;1808-09-08;1852-09-20;7164;1879-03-25;jhr.mr. W.T. Gevers Deynoot;0,585585585585586;0,7508417508417509;0;0;324;0,22643097643097643;207531,000;23741,000;66598,0000;18858,000;13819,000;42795,000;1620,000;1426,000;9912,000;-1759,89000;438929,7700;-1759,8900;437169,880;438937,080;-1702,4900;437224,5900;323201,596809292445;177476,2281035809137;171708,931682196417;NA;NA;0;NA;1
01142;de Ruiter Zylker;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Ruiter Zijlker;fiscal;Appingedam;27626;16315;19462;0,435720707222056;0,2573204403601682;0,30695372882096311;181239;7554;10258;4713;10675;88014;0,04557938918009323;1,03237848397516e-01;0,85118276242239044;liberal;liberal;1835-06-30;1868-04-21;1472;1892-10-24;mr. D. de Ruiter Zijlker;0,333787002381763;0,6940789473684210;0;0;324;0,30592105263157893;25300,000;429,000;29166,0000;209186,000;18637,000;11711,000;308,000;0,000;11427,000;-309036,99000;299579,9300;-309036,9900;-9457,060;149789,965;-154518,4950;-4728,5300;-4499,045031778339;8711,1135706933856;159672,639949390083;191180,00;31863,333333333332;0;24320,9157828792231;2
00285;Dam;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Dam;fiscal;Zutphen;14595;6927;7793;0,497867985672864;0,2362913988769302;0,26582994502647672;130087;4675;8061;28517;1406;62982;0,30694795759108767;1,51337387654055e-02;0,67791830364350680;liberal;liberal;1824-10-08;1866-04-24;2200;1875-06-29;mr. J. Dam;0,734328358208955;0,5937927886809676;0;0;324;0,19625741670470104;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
00299;van Delden;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Delden;fiscal;Deventer;9405;5500;4823;0,476733576642336;0,2787848283612968;0,24446549583427157;78201;1948;2897;9048;709;39745;0,18278049371742555;1,43226536301564e-02;0,80289685265241806;liberal;liberal;1828-02-21;1864-09-19;2782;1898-11-08;mr. A. van Delden;0,441717791411043;0,7460050462573591;0;0;324;0,09335576114381834;9143,330;4815,000;11504,0000;43060,080;0,000;24951,580;0,000;0,000;1589,000;-762,08000;96451,6200;-762,0800;95691,540;96467,370;-762,0500;95705,2900;97661,901459371758;23240,3312202855705;17222,409388585798;NA;NA;1;NA;0
00878;du Marchie van Voorthuysen;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Marchie van Voorthuysen;fiscal;Utrecht;22414;26504;8009;0,393732323853356;0,4655755035022937;0,14068682886339964;317440;7261;15929;37171;771;59433;0,38173042362002568;7,91784338896021e-03;0,61035173299101408;protestant;confessional;1824-05-18;1858-04-13;5133;1894-02-23;mr. E. du Marchie van Voorthuysen;0,491642441860465;0,6460377358490565;0;0;1059;0,15849056603773584;514150,000;33462,580;0,0000;11700,000;0,000;2400,000;0,000;979,000;7975,960;-1465,32000;571485,4600;-1465,3200;570020,140;571485,460;-1465,3200;570020,1400;588449,413179133902;124563,5351074349746;122788,655289389164;NA;NA;0;NA;3
00808;Lenting;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Lenting;fiscal;Zutphen;14595;6927;7793;0,497867985672864;0,2362913988769302;0,26582994502647672;130087;4675;8061;28517;1406;62982;0,30694795759108767;1,51337387654055e-02;0,67791830364350680;liberal;liberal;1822-06-13;1868-03-02;1522;1881-11-20;mr. L.E. Lenting;0,815297849841382;0,6029733275032794;0;0;1059;0,39702667249672058;0,000;5717,500;71039,4200;47160,820;0,000;62369,615;0,000;3564,280;4570,445;-95345,25500;39434,0450;-18025,2700;21408,775;39434,045;-18025,2700;21408,7750;16723,800192236242;47277,2102377219999;119463,598927710031;NA;NA;0;NA;0
01572;Wybenga;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Wybenga;fiscal;Sneek;22029;12306;15176;0,444931429379330;0,2485485935028382;0,30651345032508842;178607;3230;6181;9509;4162;84167;0,09719127537357672;4,25397084977207e-02;0,86026901612870255;liberal;liberal;1804-06-18;1855-06-28;6153;1886-09-09;mr. S. Wybenga;0,706192028077212;0,2789861585475463;0;0;1059;0,27449218047815926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
00421;Fransen van de Putte;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Fransen van de Putte;fiscal;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;417461;66;440;34998;4180;63368;0,34129073781522440;4,07621945273341e-02;0,61794706765744156;liberal;liberal;1822-03-22;1862-04-24;3661;1902-03-03;I.D. Fransen van de Putte;0,684791174152876;0,5952380952380952;0;0;324;0,40476190476190482;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5
00102;Bergsma;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Bergsma;fiscal;Dokkum;13367;5038;11109;0,452903706715457;0,1706960320910193;0,37638968907935894;76265;1911;2912;904;4654;46789;0,01726937551340096;8,89067186276195e-02;0,89382390585897953;liberal;liberal;1829-09-28;1871-09-18;227;1901-03-15;mr. W.A. Bergsma;0,545634920634921;0,6330343796711509;0;0;324;0,25112107623318386;197395,000;0,000;0,0000;33568,000;0,000;1675,000;0,000;1330,000;3685,000;-174825,00000;238046,0000;-174825,0000;63706,000;238084,000;174957,0000;63082,0000;56492,799566773770;2647,0558258343140;73020,228268188381;NA;NA;0;NA;0
01272;Smidt;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Smidt;fiscal;Assen;20430;10496;9475;0,505680552461573;0,2597922979155780;0,23451945451163797;106308;9060;8901;6988;11526;94937;0,06159487355774739;1,01594520982627e-01;0,83681060545962571;liberal;liberal;1831-10-11;1871-03-03;426;1917-03-14;mr. H.J. Smidt;0,431488203266788;0,7510869565217392;0;0;324;0,24891304347826088;71374,000;33142,000;7795,0000;127333,000;31458,000;136869,000;80044,000;565,000;5182,000;-34327,71000;487474,0400;-34327,7100;453146,330;487336,040;-34327,7100;453008,3300;306967,902828147926;39751,3025159066237;36437,179998521497;NA;NA;1;NA;0
00784;de Lange;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Lange;fiscal;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;915409;146;1325;57938;1917;132003;0,30198375882162848;9,99176474267427e-03;0,68802447643569720;liberal;liberal;1815-02-27;1869-09-20;955;1892-12-06;mr. M.J. de Lange;0,601412714429869;0,1921175307246786;0;0;1059;0,13462353439751376;17140,000;18524,000;36105,0000;117458,000;7827,000;8827,000;4279,000;1278,000;10202,000;-3829,00000;225221,1250;-4324,8750;220896,250;225221,125;-1840,5750;223380,5500;212539,447497089510;66088,9232689544297;54840,404693896307;NA;NA;0;NA;6
00828;van der Linden;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Linden;fiscal;Almelo;21505;6149;8537;0,594208504876903;0,1699013302529517;0,23588239506899489;89311;3991;5568;46539;3338;53920;0,44836555969825720;3,21589255951521e-02;0,51947551470659070;liberal;liberal;1812-09-09;1849-02-13;8479;1888-04-04;mr. G.M. van der Linden;0,923225494929986;0,5565539112050740;0;0;1059;0,44344608879492597;39300,000;901,000;109549,5200;51908,000;13342,000;37747,000;13409,000;0,000;10301,000;-1303,87000;277130,3100;-1303,8700;275826,440;277471,050;-1311,2700;276159,7700;257675,934985975851;93800,6337997364753;82397,891018331356;NA;NA;0;NA;7
00931;Moens;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Moens;fiscal;Sneek;22029;12306;15176;0,444931429379330;0,2485485935028382;0,30651345032508842;178607;3230;6181;9509;4162;84167;0,09719127537357672;4,25397084977207e-02;0,86026901612870255;liberal;liberal;1827-04-15;1866-09-20;2051;1899-06-24;A. Moens;0,639747020189735;0,5506279434850864;0;0;324;0,27786499215070642;0,000;0,000;0,0000;0,000;0,000;0,000;0,000;0,000;1900,000;-150,00000;1900,0000;-150,0000;1750,000;1900,000;-150,0000;1750,0000;1738,589567750000;392,0012400599770;360,934746954072;NA;NA;0;NA;3
