b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date;name_in_elec_combined;turnout;vote_share;soc_share;soc_dum;dsle;vote_share_nc
01123;de Roo van Alderwerelt;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Roo van Alderwerelt;fiscal;Leeuwarden;25048;19914;16549;0,407211718229260;0,3237448288486933;0,26903811261124311;211678;2034;3963;11919;5350;83530;0,11824522068671316;5,30759233722557e-02;0,82867885594103119;liberal;liberal;1832-08-06;1866-11-19;1991;1878-12-29;J.K.H. de Roo van Alderwerelt;0,516582914572864;0,7246963562753036;0;0;324;0,15452091767881240
00110;van Beyma thoe Kingma;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Beyma thoe Kingma;fiscal;Dokkum;13367;5038;11109;0,452903706715457;0,1706960320910193;0,37638968907935894;76265;1911;2912;904;4654;46789;0,01726937551340096;8,89067186276195e-02;0,89382390585897953;liberal;liberal;1812-10-21;1863-11-13;3093;1877-08-09;jhr.mr. S.W.H.A. van Beijma thoe Kingma;0,664245359160613;0,6430332922318126;0;0;1059;0,35696670776818740
00455;Gevers Deynoot;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Gevers Deynoot;fiscal;Dordrecht;12704;11826;2162;0,475947849542934;0,4430461986031218;0,08099526321876120;166772;8742;11073;4255;2832;104614;0,03809276550791845;2,53533988057403e-02;0,93655383568634132;liberal;liberal;1808-09-08;1852-09-20;7164;1879-03-25;jhr.mr. W.T. Gevers Deynoot;0,585585585585586;0,7508417508417509;0;0;324;0,22643097643097643
01142;de Ruiter Zylker;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Ruiter Zijlker;fiscal;Appingedam;27626;16315;19462;0,435720707222056;0,2573204403601682;0,30695372882096311;181239;7554;10258;4713;10675;88014;0,04557938918009323;1,03237848397516e-01;0,85118276242239044;liberal;liberal;1835-06-30;1868-04-21;1472;1892-10-24;mr. D. de Ruiter Zijlker;0,333787002381763;0,6940789473684210;0;0;324;0,30592105263157893
00285;Dam;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Dam;fiscal;Zutphen;14595;6927;7793;0,497867985672864;0,2362913988769302;0,26582994502647672;130087;4675;8061;28517;1406;62982;0,30694795759108767;1,51337387654055e-02;0,67791830364350680;liberal;liberal;1824-10-08;1866-04-24;2200;1875-06-29;mr. J. Dam;0,734328358208955;0,5937927886809676;0;0;324;0,19625741670470104
00299;van Delden;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Delden;fiscal;Deventer;9405;5500;4823;0,476733576642336;0,2787848283612968;0,24446549583427157;78201;1948;2897;9048;709;39745;0,18278049371742555;1,43226536301564e-02;0,80289685265241806;liberal;liberal;1828-02-21;1864-09-19;2782;1898-11-08;mr. A. van Delden;0,441717791411043;0,7460050462573591;0;0;324;0,09335576114381834
00878;du Marchie van Voorthuysen;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Marchie van Voorthuysen;fiscal;Utrecht;22414;26504;8009;0,393732323853356;0,4655755035022937;0,14068682886339964;317440;7261;15929;37171;771;59433;0,38173042362002568;7,91784338896021e-03;0,61035173299101408;protestant;confessional;1824-05-18;1858-04-13;5133;1894-02-23;mr. E. du Marchie van Voorthuysen;0,491642441860465;0,6460377358490565;0;0;1059;0,15849056603773584
00808;Lenting;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Lenting;fiscal;Zutphen;14595;6927;7793;0,497867985672864;0,2362913988769302;0,26582994502647672;130087;4675;8061;28517;1406;62982;0,30694795759108767;1,51337387654055e-02;0,67791830364350680;liberal;liberal;1822-06-13;1868-03-02;1522;1881-11-20;mr. L.E. Lenting;0,815297849841382;0,6029733275032794;0;0;1059;0,39702667249672058
01572;Wybenga;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Wybenga;fiscal;Sneek;22029;12306;15176;0,444931429379330;0,2485485935028382;0,30651345032508842;178607;3230;6181;9509;4162;84167;0,09719127537357672;4,25397084977207e-02;0,86026901612870255;liberal;liberal;1804-06-18;1855-06-28;6153;1886-09-09;mr. S. Wybenga;0,706192028077212;0,2789861585475463;0;0;1059;0,27449218047815926
00421;Fransen van de Putte;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Fransen van de Putte;fiscal;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;417461;66;440;34998;4180;63368;0,34129073781522440;4,07621945273341e-02;0,61794706765744156;liberal;liberal;1822-03-22;1862-04-24;3661;1902-03-03;I.D. Fransen van de Putte;0,684791174152876;0,5952380952380952;0;0;324;0,40476190476190477
00102;Bergsma;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Bergsma;fiscal;Dokkum;13367;5038;11109;0,452903706715457;0,1706960320910193;0,37638968907935894;76265;1911;2912;904;4654;46789;0,01726937551340096;8,89067186276195e-02;0,89382390585897953;liberal;liberal;1829-09-28;1871-09-18;227;1901-03-15;mr. W.A. Bergsma;0,545634920634921;0,6330343796711509;0;0;324;0,25112107623318386
01272;Smidt;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Smidt;fiscal;Assen;20430;10496;9475;0,505680552461573;0,2597922979155780;0,23451945451163797;106308;9060;8901;6988;11526;94937;0,06159487355774739;1,01594520982627e-01;0,83681060545962571;liberal;liberal;1831-10-11;1871-03-03;426;1917-03-14;mr. H.J. Smidt;0,431488203266788;0,7510869565217392;0;0;324;0,24891304347826088
00784;de Lange;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Lange;fiscal;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;915409;146;1325;57938;1917;132003;0,30198375882162848;9,99176474267427e-03;0,68802447643569720;liberal;liberal;1815-02-27;1869-09-20;955;1892-12-06;mr. M.J. de Lange;0,601412714429869;0,1921175307246786;0;0;1059;0,13462353439751376
00828;van der Linden;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Linden;fiscal;Almelo;21505;6149;8537;0,594208504876903;0,1699013302529517;0,23588239506899489;89311;3991;5568;46539;3338;53920;0,44836555969825720;3,21589255951521e-02;0,51947551470659070;liberal;liberal;1812-09-09;1849-02-13;8479;1888-04-04;mr. G.M. van der Linden;0,923225494929986;0,5565539112050740;0;0;1059;0,44344608879492603
00931;Moens;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Moens;fiscal;Sneek;22029;12306;15176;0,444931429379330;0,2485485935028382;0,30651345032508842;178607;3230;6181;9509;4162;84167;0,09719127537357672;4,25397084977207e-02;0,86026901612870255;liberal;liberal;1827-04-15;1866-09-20;2051;1899-06-24;A. Moens;0,639747020189735;0,5506279434850864;0;0;324;0,27786499215070642
00538;Heemskerk Bzn.;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Heemskerk Bzn.;fiscal;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;915409;146;1325;57938;1917;132003;0,30198375882162848;9,99176474267427e-03;0,68802447643569720;liberal;liberal;1811-02-16;1849-02-13;8479;1880-12-17;mr. J. Heemskerk Azn.;0,581560283687943;0,6289017341040463;0;0;1059;0,21965317919075145
01303;Stieltjes;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Stieltjes;fiscal;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;915409;146;1325;57938;1917;132003;0,30198375882162848;9,99176474267427e-03;0,68802447643569720;liberal;liberal;1819-05-19;1866-11-22;1988;1878-06-23;T.J. Stieltjes;0,601412714429869;0,2152846447238310;0;0;1059;0,21090549512643028
00349;Dullert;1;Inkomstenbelasting 1872;1872-05-02;Tweede Kamer;Dullert;fiscal;Arnhem;30502;22032;17588;0,434984740880180;0,3141933106686086;0,25081731971662413;273587;2597;6923;23554;1087;86222;0,21246042412707575;9,80489432903674e-03;0,77773468154388747;liberal;liberal;1817-06-27;1849-02-13;8479;1881-02-24;mr. W.H. Dullert;0,797449908925319;0,5449930779880019;0;0;1059;0,45500692201199816
01036;Plate;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Plate;fiscal;Rotterdam;26344;58158;1517;0,306257919761913;0,6761040344317520;0,01763543723616193;549281;163;827;84963;20249;184686;0,29307894500824427;6,98487054067293e-02;0,63707234958502645;liberal;liberal;1845-05-26;1893-02-28;115;1927-12-23;A. Plate;0,271265189421015;0,6700321248279028;0;0;171;0,17163836622303810
01273;Smit;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Smit;fiscal;Ridderkerk;3345;1208;567;0,653320312500000;0,2359073978330326;0,11072295743712440;54284;3582;4418;611;9031;35684;0,01348012178440630;1,99245466178352e-01;0,78727441203724124;liberal;liberal;1845-05-01;1886-07-14;2536;1935-05-10;A. Smit;0,902207001522070;0,5098967297762479;0;0;745;0,49010327022375216
00468;Goekoop;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Goekoop;fiscal;Brielle;0;0;0;NA;NA;NA;60728;4651;8620;2011;6388;35293;0,04602673258262381;1,46205254966584e-01;0,80776801245079188;liberal;liberal;1845-04-16;1884-11-17;3140;1911-10-07;mr. G.J. Goekoop;0,769182782283219;0,5794430794430795;0;0;745;0,42055692055692057
01120;Roessingh;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Roessingh;fiscal;Emmen;9635;1561;3860;0,639944208289054;0,1036751895365909;0,25636353368115433;27624;2491;2114;6337;7886;41752;0,11321125502456454;1,40884323358642e-01;0,74590442161679316;liberal;liberal;1840-02-08;1891-09-15;647;1916-12-19;dr. P.H. Roessingh;0,499756927564414;0,5878312070657508;0;0;652;0,17369970559371933
00404;Ferf;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Ferf;fiscal;Hoorn;3207;4478;1547;0,347378682842288;0,4850337423762391;0,16755421639822060;101901;3306;8711;13461;1330;23509;0,35146214099216710;3,47258485639687e-02;0,61381201044386424;liberal;liberal;1854-01-09;1891-10-02;630;1916-04-29;P.B.J. Ferf;0,599805258033106;0,3995047461824185;1828;1;652;0,35493190260008256
00607;van Houten;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Houten;fiscal;Groningen;14942;17348;6842;0,381835837677604;0,4433157192622656;0,17484043059763046;211782;1779;2873;10422;12367;66716;0,11644042232277528;1,38171051896542e-01;0,74538852578068260;liberal;liberal;1837-02-17;1869-02-24;8885;1930-10-14;mr. S. van Houten;0,654210264075735;0,2333333333333333;1316;1;745;0,14418300653594771
00400;van der Feltz;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Feltz;fiscal;Assen;4437;3831;2328;0,418742921857305;0,3615372413023043;0,21968937153089255;54898;3083;3662;2439;4416;39561;0,05254653567735263;9,51396070320579e-02;0,85231385729058939;liberal;liberal;1824-03-01;1877-12-17;5667;1910-12-02;jhr. W.A. van der Feltz;0,380683703949552;0,7004484304932735;77;1;745;0,23049327354260091
00500;van Gijn;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Gijn;fiscal;Dordrecht;5887;8086;796;0,398605186539373;0,5474833617910790;0,05389322311861160;116515;536;2001;5798;5169;39905;0,11397232269224720;1,01607957225979e-01;0,78441972008177396;liberal;liberal;1848-10-08;1889-04-10;1535;1937-09-24;S.M.H. van Gijn;0,870143149284254;0,5710295291300878;0;0;745;0,37789305666400641
00071;W.H. de Beaufort;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Beaufort 2;fiscal;Amsterdam;43443;107573;1655;0,284553058537640;0,7046053245370755;0,01084023342541958;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1845-03-19;1877-04-23;5905;1918-04-02;mr. W.H. de Beaufort;0,595179974257689;0,0685381181551452;10534;1;745;0,06788933969846327
00849;Lucasse;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Lucasse;fiscal;Middelburg;3592;7107;546;0,319430858159182;0,6319962757569837;0,04855080546432261;110138;4648;6368;6818;8494;35415;0,13440574053265519;1,67445344688233e-01;0,69814891477911167;protestant;confessional;1852-02-09;1888-05-01;1879;1926-03-10;mr. C. Lucasse;0,888585720782174;0,5225013082155939;1555;1;729;0,40685504971219255
01067;Pijnacker Hordijk;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Pijnacker Hordijk;fiscal;'s-Gravenhage;16923;36816;2477;0,301035292443432;0,6548990118877976;0,04406143945066406;525337;130;666;63164;7822;111627;0,34588994211803104;4,28337522520302e-02;0,61127630562993873;liberal;liberal;1842-04-27;1891-09-15;647;1918-08-09;J.M. Pijnacker Hordijk;0,766057252826558;0,1726410544928468;0;0;745;0,17253389058565075
01148;Rutgers van Rozenburg;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Rutgers van Rozenburg;fiscal;Amsterdam;43443;107573;1655;0,284553058537640;0,7046053245370755;0,01084023342541958;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1830-08-10;1869-09-21;8676;1902-10-31;jhr.mr. J.W.H. Rutgers van Rozenburg;0,595179974257689;0,0694483446466094;10534;1;745;0,06853811815514520
00279;Cremer;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Cremer;fiscal;Amsterdam;43443;107573;1655;0,284553058537640;0,7046053245370755;0,01084023342541958;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1847-06-30;1884-11-17;3140;1923-08-14;J.T. Cremer;0,595179974257689;0,0724404721557843;10534;1;745;0,07215965759990704
00299;van Delden;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Delden;fiscal;Deventer;7121;5003;2984;0,471339687582738;0,3311387292278805;0,19750076184149579;75140;986;2059;10028;1014;33155;0,22689322804715251;2,29427336697061e-02;0,75016403828314149;liberal;liberal;1828-02-21;1864-09-19;10504;1898-11-08;mr. A. van Delden;0,631222485607856;0,7156113537117904;0;0;745;0,20742358078602621
00293;A. baron van Dedem;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Dedem;fiscal;Zwolle;8532;6208;4588;0,441432119205298;0,3211847174435804;0,23736646214504928;105644;1198;1839;12002;3763;29891;0,26287892062379536;8,24207114070440e-02;0,65470036796916065;protestant;confessional;1838-02-07;1879-09-15;5030;1931-03-01;A. baron van Dedem;0,857852265673495;0,5725776965265083;116;1;745;0,38500914076782450
01113;Rink;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Rink;fiscal;Arnhem;6229;11723;1051;0,327790348892280;0,6168919533111296;0,05530430747773984;211668;112;559;22781;1880;26288;0,44713340791772166;3,68996447427820e-02;0,51596694733949633;liberal;liberal;1851-08-13;1891-09-15;647;1941-08-06;mr. P. Rink;0,743911174785100;0,5602941176470588;1313;1;745;0,35637254901960785
00809;Levy;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Levy;fiscal;Amsterdam;43443;107573;1655;0,284553058537640;0,7046053245370755;0,01084023342541958;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1836-02-17;1887-11-14;2048;1920-03-17;mr. I.A. Levy;0,595179974257689;0,0678893396984633;10534;1;745;0,06644653387688702
00498;Guyot;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Guyot;fiscal;'s-Gravenhage;16923;36816;2477;0,301035292443432;0,6548990118877976;0,04406143945066406;525337;130;666;63164;7822;111627;0,34588994211803104;4,28337522520302e-02;0,61127630562993873;liberal;liberal;1836-05-07;1889-11-19;1312;1912-05-06;H.D. Guyot;0,766057252826558;0,1725338905856507;0;0;745;0,15849541874296738
01204;Schimmelpenninck van der Oye;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Schimmelpenninck van der Oye;fiscal;Amersfoort;8999;6726;5316;0,427688798060929;0,3196551155880339;0,25264061549230887;108469;2362;6229;16977;6420;28018;0,33019546824856560;1,24866284158320e-01;0,54493824759311482;protestant;confessional;1836-08-12;1884-11-17;3140;1914-04-11;J.E.N. baron van Schimmelpenninck van der Oye;0,704805491990847;0,4226078799249531;0;0;745;0,33255159474671669
00666;van der Kaay;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Kaay;fiscal;Alkmaar;2168;3446;302;0,366463826910074;0,5824520879612667;0,05103981871259829;117620;3877;9127;21062;1638;25180;0,43989139515455306;3,42105263157895e-02;0,52589807852965753;liberal;liberal;1831-05-05;1875-08-10;6527;1918-07-29;mr. W. van der Kaay;0,292285176667364;1,0000000000000000;0;0;479;NA
01384;Tydeman;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Tydeman;fiscal;Tiel;1364;2122;246;0,365487674169346;0,5685402480029704;0,06589990558631133;60458;3748;3829;5776;1181;38703;0,12650021901007449;2,58650897941305e-02;0,84763469119579504;liberal;liberal;1854-03-06;1891-12-14;557;1916-11-04;mr. M. Tydeman jr.;0,811679336558397;0,6597014925373135;0;0;563;0,34029850746268658
00264;Conrad;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Conrad;fiscal;'s-Gravenhage;16923;36816;2477;0,301035292443432;0,6548990118877976;0,04406143945066406;525337;130;666;63164;7822;111627;0,34588994211803104;4,28337522520302e-02;0,61127630562993873;liberal;liberal;1825-05-26;1891-09-15;647;1902-08-12;J.F.W. Conrad;0,766057252826558;0,1805711836253550;0;0;745;0,17264105449284681
00525;Hartogh;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Hartogh;fiscal;Amsterdam;43443;107573;1655;0,284553058537640;0,7046053245370755;0,01084023342541958;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1844-12-29;1886-07-14;2536;1901-02-13;mr. A.F.K. Hartogh;0,595179974257689;0,0711429152424204;10534;1;745;0,07004870680055389
00862;Ae. baron Mackay;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Mackay;fiscal;Kampen;7792;4059;4680;0,471356844715988;0,2455316839247588;0,28309219372414079;64231;2485;3201;3500;9933;31842;0,07730535615681942;2,19392600773054e-01;0,70330204307012700;protestant;confessional;1838-11-29;1876-05-02;6261;1909-11-13;mr. Ã. baron van Mackay 2;0,852062050699962;0,5422181652213601;0;0;409;0,45778183477863987
01135;Roijaards van den Ham;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Roijaards van den Ham;fiscal;Breukelen;8156;4481;4861;0,466110412618585;0,2560795884465291;0,27779171228729038;93077;6421;10242;16873;5272;20798;0,39291619123023547;1,22767389330042e-01;0,48431641943972242;liberal;liberal;1829-01-01;1888-05-01;1879;1897-03-02;mr. W.J. Royaards van den Ham;0,874058686055570;0,3748495788206980;0;0;745;0,35048134777376655
00469;Goeman Borgesius;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Goeman Borgesius;fiscal;Zutphen;7369;5332;2446;0,486498976695055;0,3520055951434721;0,16147518335779468;100577;1504;3403;13417;1480;39010;0,24889160962398205;2,74546904854657e-02;0,72365369989055228;liberal;liberal;1847-01-11;1877-11-19;5695;1917-01-18;mr. H. Goeman Borgesius;0,902879581151832;0,5238792850864342;1788;1;745;0,46264283621447405
00682;Kerdijk;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Kerdijk;fiscal;Amsterdam;43443;107573;1655;0,284553058537640;0,7046053245370755;0,01084023342541958;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1846-05-24;1887-09-19;2104;1905-03-14;mr. A. Kerdijk|mr. Ã. baron van Mackay 2;0,852062050699962;0,5422181652213601;0;0;409;0,45778183477863987
00815;Lieftinck;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Lieftinck;fiscal;Franeker;9155;4281;7142;0,444892603751579;0,2080332125358348;0,34705867413897795;72481;1195;2004;2333;6850;25901;0,06649754874016645;1,95245696043781e-01;0,73825675521605294;liberal;liberal;1835-06-08;1879-02-18;5239;1917-07-07;F. Lieftinck;0,836358710376592;0,4193337687785761;1920;1;745;0,33017635532331807
00057;Bahlmann;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Bahlmann;fiscal;Tilburg;9215;4411;1120;0,624915231249152;0,2991192917264777;0,07594804159688133;56139;1129;2598;50865;818;3746;0,91766043046058909;1,47576178534702e-02;0,06758195168594057;catholic;confessional;1848-08-20;1880-12-13;4575;1898-05-13;mr. B.M. Bahlmann;0,451150509241796;0,7701647875108413;0;0;745;0,19427580225498700
00727;Kolkman;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Kolkman;fiscal;Rheden;4445;2210;2619;0,479296959240888;0,2382883102369507;0,28238056586861610;78697;1748;3344;31457;1729;15265;0,64925388536872308;3,56855379661927e-02;0,31506057666508430;catholic;confessional;1853-03-09;1884-05-06;3335;1924-02-19;mr. M.J.C.M. Kolkman;0,580887149380300;0,8344699318040918;0;0;745;0,10849349039057657
01191;Schepel;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Schepel;fiscal;Appingedam;9721;5935;7470;0,420349390296636;0,2566328861248287;0,32300360340245943;89280;4007;5185;1426;11366;30045;0,03328897915353549;2,65331372411700e-01;0,70137964843476430;liberal;liberal;1833-11-23;1874-04-29;6995;1909-03-02;J. Schepel;0,572213893053473;0,5913591359135913;0;0;745;0,40864086408640865
00696;Kielstra;1;Inkomstenbelasting 1893;1893-06-23;Tweede Kamer;Kielstra;fiscal;Lochem;1952;363;1677;0,488977955911824;0,0909207268959951;0,42002916473963592;51769;3198;4448;12209;505;29080;0,29212327128295928;1,20830741254726e-02;0,69579365459156817;liberal;liberal;1844-03-06;1884-11-17;3140;1920-06-04;dr. E.B. Kielstra;0,949050086355786;0,5444546287809349;0;0;745;0,45554537121906508
